,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,valence,popularity
0,1.8081967579661031,-2.484718855641046,-0.9660004693769396,-2.0892831390349085,1.4795749587065468,1.8280292843023231,-3.9126894948761985,-0.5346279988765652,-1.9276090719958745,-0.7217197826007897
1,0.29257798726266904,-1.5789312182247839,8.423062136153185,-0.47116981186180623,0.9966735937577522,-0.6692603416827516,-1.1817807896121773,-0.08414624250163927,-1.3429961752447632,0.7512771041760422
2,1.1284068218746934,1.1604485182387139,-1.442756817136167,1.0955886047576089,2.4866158722931866,-0.7234079918558886,0.2477224097827496,-0.45468043199807173,2.3899198841881915,0.48255469915594457
3,0.7825178776734005,-0.053734681629095865,-0.19906781654151576,-0.6056661924735043,-0.022661891121239588,0.28044454475138675,-0.3314116728883462,0.3017754761540746,0.10335973566479818,-1.1381470186074116
4,0.8611533670439657,0.011776009849540244,-0.6455168000122922,-1.0437717890409668,-0.7795550930345794,-0.22249742481619111,-0.36688338579915325,-0.009151616098824374,-0.22052625816407898,0.3523778762289717
5,0.1813197294707758,-0.13953984619771995,0.9665547482489169,-0.5064087780321584,2.388094099314444,-0.8093222634639322,-0.9243590673946671,-0.46068685541640486,-0.9189081675634155,0.2138322941358469
6,-0.18483890190336882,0.5696452955927088,-0.23018215666046232,-0.14221829247493742,0.45732654350333696,-1.0087300098348717,0.48280620410597036,0.4074277347766366,0.00376097743757075,1.135450616538107
7,-0.49228517116486264,1.044750239572306,-0.20996855507755527,0.36294785701510557,-0.7001347408071624,-0.2626881607618012,0.5887377515961884,1.6238448739089832,0.3897355400956845,-0.007672450461298058
8,-0.24472714412590088,0.33730694960832475,-0.9268806812934169,-0.7214539115107048,0.8591359515683754,-1.2280640914695247,-0.8176058150464903,-0.1353044005819174,1.0716913122543508,-0.054890110884250776
9,0.14039157925410659,0.5816771027954715,-0.894531439498749,-0.800629619745988,-0.06595209288688814,-0.3519551116681693,-0.7408706086090723,-0.06276130395188628,0.8223553159181801,-1.0737958965854544
10,-1.042488143325499,0.9307654676370083,0.48041789844502536,0.6963642183194305,0.652954938062816,0.4406415307507717,0.21024312339777998,-0.3446338329659627,0.3713299668648612,0.4012489458421716
11,-0.4514338269568773,-0.5970981797121854,0.0790678970855074,0.08320287092837914,-0.22612872793622862,0.40775226203381576,-0.17197729105679116,-0.19868435303390394,0.2066532591001166,-0.43253733164619634
12,-1.2336651077486973,0.8351748338605756,-0.3229137000597444,1.5519819128343926,1.8393652371543536,-0.08446571981287286,0.6957228260643236,-0.4807773061604812,1.7357613447323004,1.3185799592184706
13,1.6132860934291113,-0.7748749058452461,-0.7045639904837081,-1.376082541051753,1.5147986504326387,0.7386455149495421,-1.947491690871709,-0.0369099997544222,-0.8340539665224179,-1.8259186077740728
14,1.1275420898395017,0.46286771665280985,-0.500836171617147,-0.8551332406423712,-0.42070626609265216,-0.10506117326150265,-0.38095071766410277,-0.18357909147810902,0.6989484180653686,-0.9657957602529873
15,0.27836190953707013,-0.013800653511655634,-0.17266387942250047,-0.36128741300574324,-0.6660623554907164,-0.37956501226233297,0.22588161770382786,-0.5196658140427338,-0.5616466521914972,0.7880326409653595
16,0.01144529796374468,0.012773895140645489,-0.6275163695962434,0.23323622417513803,-0.5590539748725285,0.18064793767578138,0.4655243589840488,-0.24875716323995978,1.1783331522354934,0.027308620903347392
17,0.6629825750591433,-0.08490609001046219,-0.598946475037849,-0.6190740350289596,0.41195281390999555,-0.5661806919788167,-0.005732264781539465,-0.6077686146397554,-0.557269121141292,0.6682591007439075
18,-0.5387467177114491,-0.8310230187702909,-0.5634016023144398,1.6074315670867114,-0.7898229627768527,-0.9399985925484363,1.9106328946665798,1.2229757641568246,-0.856094080536117,0.4228386091514784
19,0.09889147606754428,-0.215563481856556,0.5408359148532446,-0.1722890665117722,-0.7907919680629855,1.3340480071513905,0.4656552526183866,-0.5639943793824507,-0.8978639439862229,0.38658241164876656
20,0.7957530023149625,-0.27123606981704734,-0.5746916260461901,-0.763878944809652,-0.34859043025352965,0.04307087972344045,-0.3188959027883629,-0.3781567165483898,0.03284880052993561,-0.4947049594411563
21,1.197668241283516,-0.037753523195037664,-0.5161001889739969,-1.0311899930201356,-0.7907640938838988,-0.5578244776264358,0.21814755208698852,-0.6785336192578517,0.10788121163430024,-0.755558900269987
22,0.029363443164943596,0.760257571277857,0.7901768270672911,0.3857111629559372,-0.7873830029233233,-1.1407703440118317,0.2529049509808985,0.010269999507713705,1.4439032734220283,-0.03569565338281535
23,1.741468911478603,-0.6429395958305518,0.283814595107256,-1.0129200428369995,0.7083851678003942,-0.16388227340014092,-0.7428459396198775,0.7760150146133344,1.0799508897727321,-2.005615717696812
24,-0.2322156729094942,0.41937971598202983,0.3997785736758375,0.9749953007543131,0.17215494328603637,-0.7031272356092235,0.7041731079665919,-0.04820184655933002,-0.2330215873766836,-1.4609325937166808
25,-0.48619853860254264,1.4326162949632772,0.16855835532408647,0.43072592348220184,-0.7775677607121422,-0.8834142981175082,0.5705667846135203,-0.30687581434609174,1.3789475959381776,0.35192575227117484
26,-0.8175757882735962,0.8743127814281845,-0.16531474511254599,0.21292607961612064,-0.43986932262323253,-0.4668158145979361,0.21386624526749948,-0.13587397521641523,0.5635208054358691,0.14043126683869073
27,1.6399199941452567,-1.68087906757601,-0.349761487894871,-1.7869620025049917,0.8255659482438646,-0.5354716150774332,-2.6283232921720345,-0.3079106814130879,-1.1313143546473183,-0.5535528233656799
28,-0.8049274914420955,0.7054525906859619,-0.5510895036275109,0.86816747035911,-0.7637561433186321,-0.26015296678624833,0.8961618287508767,0.9514706763325977,0.6274574441349843,0.25175804321696577
29,-0.24889763453136954,0.6559423955297657,-0.1600630975912278,0.04062338795707047,-0.29107207596009405,-0.7252129135283268,0.07563188258602312,0.539900438858201,0.6331077460282417,0.5024600624907671
30,-0.5416660609952773,0.5784962802016382,0.8468408707784144,0.686114234894327,-0.24841373209133208,0.43896156519411716,-0.07758239699468149,-0.36106307389165077,1.6729885555925939,-0.23403838089764922
31,-1.2354167137189942,1.5189133949003335,-0.5187380538596683,1.3301832958251145,-0.7907919680629855,-1.260552681573407,0.7691166572555669,0.7383195297120766,1.2401866936293526,2.214321309285463
32,-0.8247612666576116,1.7655116605324368,0.36348570278905684,0.6959087607166743,-0.49208234960584146,-1.0731617026038545,0.2980487212721766,0.15357925141166848,1.9172885039696397,-0.6918617375985566
33,-0.1262691390758429,0.6357689903156415,0.7276276616229642,0.24710818081381855,0.38407555264543664,-0.44120609563916746,0.10781206262529987,-0.288434733373595,1.0807116255940943,0.004488978267891021
34,-0.47880595030595147,0.6394727723608066,0.3932608753858361,0.08770735100602332,-0.3120466931576719,0.05139375260642495,0.2664277240536501,0.7252408163752317,-0.16804663751311752,0.3292775148255146
35,0.7030168005168784,-0.3530698498881299,-0.048613790458167445,1.061465740602336,-0.7897331707812265,-0.8966804724099267,1.1047909816378525,-0.5702523032887424,-0.3506079364111102,-0.17432229089318307
36,0.11078551715365534,0.5882536951439419,0.6154643387973617,-0.11353529625249596,-0.22437026339310195,-0.35645981887819894,-0.10834920770713821,-0.08081510885836456,0.7717255574944046,0.08725457545233659
37,-0.2589589426345627,1.1587889586245392,-0.7578695134758775,0.08123315076686155,-0.7898270969499847,-0.030859546141467197,0.650701578409416,1.3915180764557193,0.9112490189597711,2.2329825874118585
38,-1.2179076604399066,0.4258167956976144,-0.16278214651537234,0.6448824407067052,0.15202398601207748,0.7241391894393046,0.7640871307526135,-0.6133328574616093,-0.24488534417581476,0.9403780558568511
39,-0.24385884091469145,0.13401089687198883,-0.10059302777526426,0.2772699747384578,-0.5759183237810808,-0.7961873562022372,0.3253625499659643,-0.43332844404700965,0.15820081048833706,0.4608397573361389
40,-1.24643306412504,-0.8675333302821228,-0.548397524054261,1.3003257896892497,-0.7907878338898535,-0.5652968533503286,1.2748634889414188,-0.11790648447364441,-0.23167002014640262,0.5721288341626438
41,-0.8147099422761223,0.9886185670810241,-0.2857593809558878,0.21645429936798385,-0.7890307837864592,-0.3301989069388132,0.7137741205533639,1.066972621781774,-0.11552997953725176,0.7945620269585235
42,-0.8363112081416464,1.3441064488739891,-0.6876149422209477,-0.41150456210030406,-0.7905020147437759,-1.1869118773379406,0.21847664456187346,-0.45178077931335997,1.222015623088911,0.9801887825264963
43,-1.2460514642529397,0.9679396029945092,-0.6827368557443401,0.4429888277880036,-0.7907919680629855,-1.1793312063137014,0.392088448293444,-0.4186418914880777,0.8635499587911124,0.12425815912914767
